Family	Genus	species	Genus_species	species_lsid	author	year	parentheses	distribution_WSC	Notes	Citation_WSC	Measured	Ecological_classification	Guild	Cave_deep	Cave_entr	SSH	External	Alien	Verticality	Pigment	Eyeless	Eyes_regression	Leg_elongation	Body_length_min_f	Body_length_max_f	Body_length_min_m	Body_length_max_m	Body_length_avg_f	Body_length_avg_m	Sexual_Size_Dimorphism	Body_length_avg	Prosoma_length_f	Prosoma_length_m	Prosoma_length_avg	Prosoma_width_f	Prosoma_width_m	Prosoma_width_avg	Prosoma_shape	Prosoma_height_f	Prosoma_height_m	Prosoma_height_avg	Profile_flattening	Femur_I_length_f	Femur_I_length_m	Femur_I_length_avg	Femur_elongation	Tibia_I_length_f	Tibia_I_length_m	Tibia_I_length_avg	Tibia_elongation 	Fang_length_f	Fang_length_m	Fang_length_avg	Clypeus_height_f	Clypeus_height_m	Clypeus_height_avg	AME	AME_type	ALE	PME	PLE	Eye_reduction_ratio	AME-ALE	PME-PLE	Capture_web	Sensing_web	No_web	Tube_web	Sheet_web	Space_web	Orb_web	Ambush_hunter	Active_hunter	Food_specialist	Dispersal
Linyphiidae	Turinyphia	clairi	Turinyphia clairi	urn:lsid:nmbe.ch:spidersp:013146	Simon	1884	1	Alps (France, Italy)	Marco Isaia collection	Simon_1884a/van_Helsdingen_1982b/Isaia_et_al_2011/inediti	yes	Troglophile	Sheet	1	1	0	1	0	Soil + Wall	Fully	0	0	0	3,6	4,5	NA	4	4,05	4	0,988	4,025	1,28	1,4	1,34	1,13	1,09	1,11	1,207	0,468	0,464	0,466	0,348	2,37	3,2	2,785	0,692	2,7	2,67	2,685	0,667	0,34	0,278	0,309	0,179	0,201	0,190	0,049	Present	0,084	0,079	0,058	0,355	0,101	0,109	1	0	0	0	1	1	0	0	0	0	1
Linyphiidae	Typhlonyphia	reimoseri	Typhlonyphia reimoseri	urn:lsid:nmbe.ch:spidersp:013167	Kratochvi­l	1936	0	Croatia	Measured samples CBSS AR 6087 & 5839 females & 6132 male	Kratochvíl_1936/Thaler&Gasparo_1999	no	Troglobiont	Sheet	1	0	0	0	0	Wall	Depigmented	1	0	1	2,4	2,89	2,4	2,8	2,645	2,6	0,983	2,6225	1,1	1,1	1,1	1,0	1,0	1,0	1,100	NA	NA	NA	NA	2,87	2,7	2,785	1,062	3,08	3,4	3,24	1,235	NA	NA	NA	NA	NA	NA	0,000	Absent_Adaptation	0	0	0	0,000	0	0	1	0	0	0	1	1	0	0	0	0	0
Linyphiidae	Wiehlea	calcarifera	Wiehlea calcarifera	urn:lsid:nmbe.ch:spidersp:013412	Simon	1884	1	Spain, France, Britain, Belgium, Germany	"the measure reported in ""fang"" refers to chelicherae"	Georgescu_1989/Weiss&Sarbu_1994	no	Troglobiont	Ground	1	0	0	0	0	Soil + Wall	Depigmented	0	1	1	NA	6,675	NA	6,5	6,675	6,5	0,974	6,5865	3,125	3	3,0625	2,500	2,625	2,5625	1,195	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1,425	1,25	1,3375	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	0
Liocranidae	Agraecina	cristiani	Agraecina cristiani	urn:lsid:nmbe.ch:spidersp:024141	Georgescu	1989	1	Romania	Only male were measured	Platnick & Di Franco_1992/inediti	no	Troglophile	Ground	0	0	1	1	0	Soil	Partly	0	0	1	NA	4,07	NA	4,44	4,07	4,44	1,091	4,255	1,85	1,92	1,885	1,440	1,51	1,475	1,278	NA	0,445	NA	NA	NA	1,45	NA	NA	NA	1,37	NA	NA	NA	0,265	NA	NA	0,084	0,084	0,05	Present	0,05	0,07	0,06	0,685	0,02	0,07	0	0	1	0	0	0	0	0	1	0	0
Liocranidae	Cybaeodes	dosaguas	Cybaeodes dosaguas	urn:lsid:nmbe.ch:spidersp:047644	Ribera & De Mas	2015	0	Spain	-	Ribera&De_Mas_2015	no	Troglobiont	Ground	1	0	1	0	0	Soil	Depigmented	0	1	1	NA	7,15	NA	NA	7,15	NA	NA	NA	3,3	NA	NA	2,35	NA	NA	NA	NA	NA	NA	NA	3,41	NA	NA	NA	3,19	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,07	Present	0,08	0,07	0,1	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	0
Liocranidae	Cybaeodes	indalo	Cybaeodes indalo	urn:lsid:nmbe.ch:spidersp:047643	Ribera & De Mas	2015	0	Spain	-	Ribera&De_Mas_2015	no	Troglobiont	Ground	1	0	1	0	0	Soil	Depigmented	1	0	0	NA	6,01	NA	4,39	6,01	4,39	0,730	5,205	2,78	2,1	2,44	2,1	1,86	1,98	1,232	NA	NA	NA	NA	2,93	2,5	2,715	0,522	2,83	2,5	2,665	0,512	NA	NA	NA	NA	NA	NA	0,000	Absent_Adaptation	0	0	0	0,000	0	0	0	0	1	0	0	0	0	0	1	0	0
Liocranidae	Cybaeodes	magnus	Cybaeodes magnus	urn:lsid:nmbe.ch:spidersp:047645	Ribera & De Mas	2015	0	Spain	-	Ribera&De_Mas_2015	no	Troglobiont	Ground	1	0	1	0	0	Soil	Depigmented	0	1	1	NA	8,21	NA	NA	8,21	NA	NA	NA	3,42	NA	NA	2,69	NA	NA	NA	NA	NA	NA	NA	3,52	NA	NA	NA	3,22	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,05	Present	0,08	0,05	0,07	NA	NA	NA	0	0	1	0	0	0	0	0	1	0	0
Liocranidae	Cybaeodes	molara	Cybaeodes molara	urn:lsid:nmbe.ch:spidersp:024204	Roewer	1960	1	Italy (Sicily)	unspecified if deep or entrance	Roewer_1960a/Platnick&Di_Franco_1992	no	Troglophile	Ground	0	1	0	0	0	Soil	Depigmented	0	1	1	NA	7,02	NA	6,24	7,02	6,24	0,889	6,635	3,33	2,78	3,04	2,59	2,04	2,315	1,313	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0,04	Present	0,07	0,05	0,07	NA	0,09	0,13	0	0	1	0	0	0	0	0	1	0	0
Mysmenidae	Trogloneta	granulum	Trogloneta granulum	urn:lsid:nmbe.ch:spidersp:009283	Simon	1922	0	Europe	-	Simon_1922/Fage_1931/Brignoli_1970b/Thaler_1975c/Gallon_2020	no	Troglophile	Space	0	1	1	1	0	Soil + Wall	Partly	0	0	1	1,1	1,3	0,8	0,9	1,2	0,85	0,708	1,025	0,43	0,38	0,405	0,40	0,37	0,385	1,052	NA	NA	NA	NA	0,43	NA	NA	NA	0,26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Aituaria	pontica	Aituaria pontica	urn:lsid:nmbe.ch:spidersp:006551	Spassky	1932	1	Ukraine, Russia (Europe, Urals, Caucasus), Georgia	In caves, mines cellars, synantropic species (Esyunin, 2017)	Spassky, 1932; Esyunin & Efimi, 1998	no	Troglophile	Space	0	1	0	1	0	Wall	Fully	0	0	1	3,900	5,900	4,900	3,700	5,500	4,600	0,836	4,700	2,100	2,000	2,000	1,900	1,700	1,800	1,111	NA	NA	NA	NA	4,800	5,200	5,000	1,064	5,300	5,600	5,450	1,160	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	1
Nesticidae	Carpathonesticus	avrigensis	Carpathonesticus avrigensis	urn:lsid:nmbe.ch:spidersp:006553	Weiss & Heimer	1982	0	Romania	Known only by 2 adults specimens and few juveniles	Wess & Heimer, 1982	no	Troglophile	Space	1	1	0	0	0	Wall	Partly	0	0	1	NA	7,200	7,200	NA	4,800	4,800	1,000	6,000	2,860	2,490	2,650	2,350	2,050	2,200	1,205	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Carpathonesticus	biroi	Carpathonesticus biroi	urn:lsid:nmbe.ch:spidersp:006554	Kulczyński	1895	1	Romania	-	Kulczynski, 1895; Dumitrescu, 1980	no	Troglophile	Space	1	1	0	0	0	Wall	Fully	0	0	0	4,500	5,500	5,000	NA	4,800	4,800	1,000	5,000	2,100	2,000	2,050	1,900	1,950	1,920	1,068	NA	NA	NA	NA	5,000	5,000	5,000	1,000	5,100	5,000	5,000	1,000	NA	NA	NA	NA	NA	NA	0,05	Present	0,1	0,1	0,125	NA	0,075	0,1	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Carpathonesticus	borutzkyi	Carpathonesticus borutzkyi	urn:lsid:nmbe.ch:spidersp:006556	Reimoser	1930	1	Ukraine, Turkey, Georgia	Molecular data shows it belongs to genus Aituaria	Mcheidze, 2014; Nadolny & Kovblyuk, 2007	no	Troglophile	Space	0	1	0	1	0	Wall	Fully	0	0	0	4,800	5,000	4,900	3,200	4,500	3,850	0,856	4,600	2,000	2,000	2,000	1,800	1,700	1,750	1,143	NA	NA	NA	NA	4,200	4,400	4,300	0,935	4,300	4,500	4,400	0,957	NA	NA	NA	NA	NA	NA	0,05	Present	0,1	0,08	0,08	NA	0,07	0,09	1	0	0	0	0	1	0	0	0	0	1
Nesticidae	Carpathonesticus	caucasicus	Carpathonesticus caucasicus	urn:lsid:nmbe.ch:spidersp:006557	Charitonov	1947	1	Georgia	known only for few caves in the Caucasus. It probably belongs to the genus Aituaria	Charitonov, 1947; Mcheidze, 2014	no	Troglophile	Space	0	1	0	0	0	Wall	Fully	0	0	1	NA	6,500	6,500	NA	6,000	6,000	1,000	6,300	3,400	3,000	3,200	2,800	2,600	2,700	1,185	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Carpathonesticus	cibiniensis	Carpathonesticus cibiniensis	urn:lsid:nmbe.ch:spidersp:006558	Weiss	1981	1	Romania	known from cellars in Cibiu area, found also in caves	Weiss, 1981	no	Troglophile	Space	0	1	0	1	0	Wall	Fully	0	0	0	NA	4,970	4,970	4,790	4,890	4,840	0,990	4,900	2,170	2,030	2,100	1,860	1,720	1,790	1,173	NA	NA	NA	NA	4,370	4,410	4,390	0,896	5,100	5,100	4,900	1,000	NA	NA	NA	NA	NA	NA	0,06	Present	0,1	0,1	0,11	NA	0,08	0,1	1	0	0	0	0	1	0	0	0	0	1
Nesticidae	Carpathonesticus	eriashvilii	Carpathonesticus eriashvilii	urn:lsid:nmbe.ch:spidersp:006559	Marusik	1987	0	Ukraine, Georgia	Known only for 3 disjunct localities in Georgia, eastern and wester Ukraine. In artificial underground water reservoirs, garages and cellars, synantropic in Ukraine (Marusik, 2007). It probably belongs to the genus Aituaria	Marusik et al., 2017	no	Troglophile	Space	0	1	0	1	0	Wall	Fully	0	0	0	NA	5,000	5,000	3,850	4,450	4,150	0,933	4,570	2,000	1,900	1,950	1,650	1,650	1,650	1,182	NA	NA	NA	NA	4,100	3,900	4,000	0,875	4,100	3,750	3,920	0,858	NA	NA	NA	NA	NA	NA	0,08	Present	0,1	0,1	0,11	NA	0,075	0,1	1	0	0	0	0	1	0	0	0	0	1
Nesticidae	Carpathonesticus	fodinarum	Carpathonesticus fodinarum	urn:lsid:nmbe.ch:spidersp:006560	Kulczyński	1894	1	Romania	Known for few caves on the Bihor and Sighistel districts in Romania. Erroneuslyy reported as troglobione in Mammola et al., 2017	Kulczyński, 1894; Dumitrescu, 1980	no	Troglophile	Space	1	1	0	0	0	Wall	Partly	0	0	0	5,500	5,700	5,700	5,200	5,800	5,500	0,948	5,600	2,200	2,100	2,150	1,975	1,975	1,970	1,091	NA	NA	NA	NA	5,125	5,000	5,060	0,904	5,370	5,210	5,220	0,932	NA	NA	NA	NA	NA	NA	0,075	Present	0,1	0,125	0,125	NA	0,075	0,1	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Carpathonesticus	galotshkae	Carpathonesticus galotshkae	urn:lsid:nmbe.ch:spidersp:006561	Evtushenko	1993	0	Ukraine	Known only from a single cave. It probably belongs to the genus Aituaria	Evtushenko, 1993	no	Troglophile	Space	1	1	0	0	0	Wall	Fully	0	0	0	NA	5,500	5,500	NA	4,700	4,700	1,000	5,100	3,900	2,200	3,050	3,050	1,870	2,460	1,240	NA	NA	NA	NA	4,150	5,200	4,670	0,916	4,200	5,350	4,770	0,935	NA	NA	NA	0,380	0,410	0,395	0,09	Present	0,13	0,09	0,13	0,278	0,07	0,09	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Carpathonesticus	hungaricus	Carpathonesticus hungaricus	urn:lsid:nmbe.ch:spidersp:006562	Chyzer	1894	1	Romania	Known only from one cave in Mt. Trascau, Romania	Kulczyński, 1894; Dumitrescu, 1980	no	Troglophile	Space	1	1	0	0	0	Wall	Fully	0	0	1	4,200	4,800	4,500	NA	4,300	4,300	1,000	4,500	2,170	1,900	2,030	1,915	1,800	1,860	1,091	NA	NA	NA	NA	4,625	4,750	4,690	1,042	5,370	5,370	5,870	1,304	NA	NA	NA	NA	NA	NA	0,025	Present	0,1	0,1	0,1	NA	0,075	0,1	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Carpathonesticus	ljovuschkini	Carpathonesticus ljovuschkini	urn:lsid:nmbe.ch:spidersp:006563	Pichka	1965	1	Russia (Caucasus)	male unknown, it probably belongs to the genus Aituaria	Pichka, 1965	no	Troglophile	Space	0	1	0	0	0	Wall	Fully	0	0	0	NA	4,700	4,700	NA	4,700	4,700	1,000	4,700	1,630	NA	0,810	1,450	NA	1,450	0,559	NA	NA	NA	NA	4,050	NA	4,050	0,862	4,130	NA	4,130	0,879	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	0,5	0,75	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Carpathonesticus	lotriensis	Carpathonesticus lotriensis	urn:lsid:nmbe.ch:spidersp:006564	Weiss	1983	0	Romania	-	Weiss, 1983	no	Troglophile	Space	1	1	0	0	0	Wall	Fully	0	0	1	NA	5,170	5,170	NA	4,720	4,720	1,000	5,000	2,030	1,980	2,000	1,710	1,710	1,710	1,170	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Carpathonesticus	mamajevae	Carpathonesticus mamajevae	urn:lsid:nmbe.ch:spidersp:006565	Marusik	1987	0	Georgia	molecular analysis shows that it belongs to the genus Aituaria	Marusik, 1983	no	Troglophile	Space	0	1	0	1	0	Wall	Fully	0	0	1	5,000	5,500	5,300	4,200	4,700	4,400	0,936	4,800	2,900	2,700	2,800	2,200	2,000	2,100	1,333	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	1
Nesticidae	Carpathonesticus	orolesi	Carpathonesticus orolesi	urn:lsid:nmbe.ch:spidersp:047040	Nae	2013	0	Romania	collected in mines	Nae, 2013	no	Troglophile	Space	0	1	0	0	0	Wall	Fully	0	0	0	NA	3,840	3,840	NA	3,480	3,480	1,000	3,660	1,640	1,520	1,580	1,300	1,300	1,300	1,215	NA	NA	NA	NA	3,340	3,380	3,360	0,918	3,280	3,460	3,370	0,921	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Carpathonesticus	paraavrigensis	Carpathonesticus paraavrigensis	urn:lsid:nmbe.ch:spidersp:006567	Weiss & Heimer	1982	0	Romania	male unknown	Wess & Heimer, 1982	yes	Troglophile	Space	0	0	0	1	0	Wall	Fully	0	0	1	NA	6,250	6,250	NA	6,250	6,250	1,000	6,250	2,570	NA	2,570	2,000	NA	2,000	1,285	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Carpathonesticus	parvus	Carpathonesticus parvus	urn:lsid:nmbe.ch:spidersp:006568	Kulczyński	1914	1	Bosnia and Herzegovina	known only for few speciemens from 3 caves, male in poor condition. Molecular analysis shows that it belongs to the genus Typhlonesticus; Martina Pavlek collection: measured samples CBSSAR 3681 2 females & 3758 2 males	Kulczyński, 1914; Brignoli, 1971	no	Troglobiont	Space	1	0	0	0	0	Wall	Depigmented	1	0	0	1,700	2,445	1,700	2,194	2,073	1,947	0,939	2,400	0,747	0,965	0,810	0,738	0,917	0,700	1,157	0,351	0,262	NA	NA	2,300	2,898	2,300	0,958	2,170	2,912	2,170	0,904	NA	NA	NA	NA	NA	NA	0,000	Absent_Adaptation	0,000	0,000	0,000	0,000	0,000	0,000	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Carpathonesticus	puteorum	Carpathonesticus puteorum	urn:lsid:nmbe.ch:spidersp:006569	Kulczyński	1894	1	Romania	-	Kulczyński, 1984; Dumitrescu, 1979	no	Troglophile	Space	1	1	0	0	0	Wall	Fully	0	0	1	4,200	5,500	4,850	NA	4,700	4,700	1,000	4,800	2,375	2,200	2,290	2,050	1,925	1,990	1,151	NA	NA	NA	NA	5,125	4,750	4,940	1,029	5,900	5,800	5,800	1,208	NA	NA	NA	NA	NA	NA	0,05	Present	0,1	0,125	0,125	NA	0,075	0,1	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Carpathonesticus	racovitzai	Carpathonesticus racovitzai	urn:lsid:nmbe.ch:spidersp:006570	Dumitrescu	1980	1	Romania	-	Dumitrescu, 1980	no	Troglophile	Space	1	1	0	1	0	Wall	Partly	0	0	0	NA	5,500	4,600	NA	4,700	4,700	1,000	5,000	2,350	2,225	2,290	2,000	1,975	1,990	1,151	NA	NA	NA	NA	4,770	4,500	4,630	0,926	5,200	5,000	4,900	0,980	NA	NA	NA	NA	NA	NA	0,075	Present	0,1	0,1	0,125	NA	0,1	0,125	1	0	0	0	0	1	0	0	0	0	1
Nesticidae	Carpathonesticus	simoni	Carpathonesticus simoni	urn:lsid:nmbe.ch:spidersp:006571	Fage	1931	1	Romania	-	Dumitrescu, 1979	no	Troglophile	Space	1	1	0	0	0	Wall	Fully	0	0	0	NA	5,500	4,600	NA	4,700	4,700	1,000	5,000	2,375	2,150	2,260	2,000	1,800	1,900	1,189	NA	NA	NA	NA	5,125	4,750	4,940	0,988	6,200	5,100	5,700	1,140	NA	NA	NA	NA	NA	NA	0,075	Present	0,125	0,1	0,1	NA	0,1	0,125	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Carpathonesticus	spelaeus	Carpathonesticus spelaeus	urn:lsid:nmbe.ch:spidersp:006572	Szombathy	1917	1	Romania	-	Szombathy, 1917; Dumitrescu, 1980	no	Troglophile	Space	1	1	0	1	0	Wall	Partly	0	0	0	5,500	6,000	5,700	NA	4,700	4,700	1,000	5,000	2,375	2,373	2,370	2,150	2,000	2,000	1,185	NA	NA	NA	NA	5,125	4,625	4,870	0,974	5,600	4,800	5,200	1,040	NA	NA	NA	NA	NA	NA	0,075	Present	0,1	0,125	0,125	NA	0,075	0,1	1	0	0	0	0	1	0	0	0	0	1
Nesticidae	Carpathonesticus	zaitzevi	Carpathonesticus zaitzevi	urn:lsid:nmbe.ch:spidersp:006573	Charitonov	1939	1	Georgia	It probably belongs to the genus Aituaria	Charitonov, 1947; Mcheidze, 2014	no	Troglophile	Space	0	1	0	1	0	Wall	Fully	0	0	1	5,600	7,000	6,300	4,100	5,400	4,750	0,880	5,500	2,550	2,300	2,420	2,250	2,800	2,520	0,960	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	1
Nesticidae	Domitius	baeticus	Domitius baeticus	urn:lsid:nmbe.ch:spidersp:043874	Lopez-Pancorbo & Ribera	2011	1	Spain	Known only for few caves in NE Jaén, Spain	Lopez-Pancorbo & Ribera, 2011	no	Troglobiont	Space	1	0	0	0	0	Wall	Depigmented	0	1	1	NA	6,300	6,300	NA	6,400	6,400	1,000	6,350	2,900	3,300	3,100	2,900	3,100	3,000	1,033	NA	NA	NA	NA	8,900	9,400	9,100	1,433	8,900	9,100	9,000	1,417	NA	NA	NA	NA	NA	NA	0,03	Present	0,07	0,06	0,07	NA	0,14	0,14	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Domitius	culsu	Domitius culsu	urn:lsid:nmbe.ch:spidersp:052020	Ballarin	2020	0	Italy	Known only from one cave in Tuscany, Italy	Ballarin, 2020	no	Troglobiont	Space	1	0	0	0	0	Wall	Depigmented	0	1	1	3,600	5,200	4,400	NA	4,190	4,200	1,002	4,300	1,850	1,810	1,800	1,590	1,560	1,600	1,125	NA	NA	NA	NA	4,890	4,380	4,650	1,081	4,780	4,950	4,800	1,116	NA	NA	NA	NA	NA	NA	0,032	Present	0,087	0,078	0,77	NA	0,1	0,09	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Domitius	luquei	Domitius luquei	urn:lsid:nmbe.ch:spidersp:006690	Ribera & Guerao	1995	1	Spain	Known only for few caves in Cantabria and eastern Asturies, Spain	Ribera & Guerao, 1995	no	Troglobiont	Space	1	0	0	0	0	Wall	Depigmented	0	1	1	NA	3,510	3,500	NA	3,870	3,870	1,000	3,700	1,530	1,800	1,700	1,350	1,580	1,500	1,133	NA	NA	NA	NA	3,870	4,320	4,100	1,108	3,690	4,140	4,000	1,081	NA	NA	NA	NA	NA	NA	0,05	Present	0,07	0,07	0,07	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Domitius	lusitanicus	Domitius lusitanicus	urn:lsid:nmbe.ch:spidersp:006691	Fage	1931	1	Portugal	Know only for some caves in Central Portugal	Ribera, 1988	no	Troglobiont	Space	1	0	0	0	0	Wall	Depigmented	1	0	0	NA	3,500	3,500	NA	2,900	2,900	1,000	4,000	NA	1,380	1,380	NA	1,230	1,230	1,122	NA	NA	NA	NA	NA	3,100	3,100	0,775	NA	3,530	NA	NA	NA	NA	NA	NA	NA	NA	0,000	Absent_Adaptation	0,000	0,000	0,000	0,000	0,000	0,000	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Domitius	menozzii	Domitius menozzii	urn:lsid:nmbe.ch:spidersp:006566	Caporiacco	1934	1	Italy	Known for some caves only in central Ligurian alps	Caporiacco, 1934	no	Troglobiont	Space	1	0	0	0	0	Wall	Depigmented	0	1	1	NA	6,500	6,500	NA	5,200	5,200	1,000	5,900	2,300	2,200	2,250	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Domitius	murgis	Domitius murgis	urn:lsid:nmbe.ch:spidersp:038513	Ribera & De Mas	2003	1	Spain	Known only for one cave in southern Spain	Ribera et al., 2003	no	Troglobiont	Space	1	0	0	0	0	Wall	Depigmented	1	0	1	NA	3,010	3,010	NA	2,590	2,590	1,000	3,000	1,140	1,150	1,140	0,980	1,000	1,000	1,140	NA	NA	NA	NA	4,130	4,160	4,150	1,383	4,200	4,640	4,420	1,473	NA	NA	NA	NA	NA	NA	0,000	Absent_Adaptation	0,000	0,000	0,000	NA	0,000	0,000	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Domitius	sbordonii	Domitius sbordonii	urn:lsid:nmbe.ch:spidersp:006711	Brignoli	1979	1	Italy	Known only from Grotta della Croce in Lazio region, Italy	Brignoli, 1979	no	Troglobiont	Space	1	0	0	0	0	Wall	Depigmented	0	1	1	NA	4,150	4,150	NA	4,420	4,420	1,000	4,250	1,620	1,800	1,550	1,450	1,680	1,560	0,994	NA	NA	NA	NA	4,550	5,120	4,830	1,136	4,500	4,920	4,710	1,108	NA	NA	NA	NA	NA	NA	0,03	Present	0,09	0,07	0,07	NA	0,1	0,1	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Domitius	speluncarum	Domitius speluncarum	urn:lsid:nmbe.ch:spidersp:006721	Pavesi	1873	1	Italy	Known for several caves only in Northern Apenines	Pavesi, 1873; Roewer, 1931	no	Troglobiont	Space	1	0	0	0	0	Wall	Depigmented	0	1	1	5,000	8,000	6,500	NA	6,400	6,400	1,000	6,500	3,000	2,800	2,900	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Eidmannella	pallida	Eidmannella pallida	urn:lsid:nmbe.ch:spidersp:006583	Emerton	1875	1	North America. Introduced to Pacific Is., Galapagos Is., Macaronesia, Spain, Italy Japan	Cosmopolitic, native to North America, Some american endemic populations have no eyes or eyes reduced and troglobitic habits 	Dumitrescu, 1973, Gertsch, Paquin & Dupérré, 2003	yes	Troglophile	Space	1	1	0	1	1	Soil + Wall	Variable	0	0	0	3,500	4,000	3,750	2,200	3,500	2,850	0,814	3,600	1,650	1,450	1,550	1,300	1,300	1,300	1,192	NA	NA	NA	NA	2,620	2,950	2,800	0,778	2,350	2,350	2,350	0,653	NA	NA	NA	NA	NA	NA	0,05	Present	0,075	0,075	0,075	NA	0,025	0,025	1	0	0	0	0	1	0	0	0	0	1
Nesticidae	Kryptonesticus	arenstorffi	Kryptonesticus arenstorffi	urn:lsid:nmbe.ch:spidersp:006626	Kulczyński	1914	1	Croaria, Montenegro, Bosnia and Herzegovina	known for several caves in Bosnia and Herzegovina, Montenegro and Croatia (see Pavlek & Ribera, 2017); Martina Pavlek collection: measured samples CBSSAR 4137 & 2777 female & 3783 & 3461 male	Kulczyński, 1914; Kratochvíl, 1933; Pavlek & Ribera, 2017	no	Troglobiont	Space	1	1	0	0	0	Wall	Depigmented	0	1	0	4,442	5,400	4,093	5,400	4,921	5,400	1,097	5,400	1,781	1,641	1,950	1,531	1,426	1,700	1,147	0,389	0,266	NA	NA	5,290	3,99	5,290	0,980	5,320	3,587	5,320	0,985	NA	NA	NA	0,336	0,269	0,302	0,067	Present	0,095	0,102	0,101	0,301	0,063	0,068	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Kryptonesticus	beroni	Kryptonesticus beroni	urn:lsid:nmbe.ch:spidersp:006632	Deltshev	1977	1	Bulgaria	known only for 2 females in a cave in Bulgaria, male unknown	Deltshev, 1977	no	Troglobiont	Space	1	1	0	0	0	Wall	Depigmented	0	1	0	NA	3,750	3,750	NA	3,750	3,750	1,000	3,700	1,730	NA	1,730	1,440	NA	1,440	1,201	NA	NA	NA	NA	3,460	NA	3,460	0,935	3,460	NA	3,460	0,935	NA	NA	NA	NA	NA	NA	NA	Present	NA	NA	NA	NA	NA	NA	1	0	0	0	0	1	0	0	0	0	0
Nesticidae	Kryptonesticus	beshkovi	Kryptonesticus beshkovi	urn:lsid:nmbe.ch:spidersp:006633	Deltshev	1979	1	Greece (Crete)	known only for 1 female from Trapezas cave in Crete, no other samples were collected despite several collections attempts 	Deltshev, 1979	yes	Troglobiont	Space	1	0	0	0	0	Wall	Depigmented	1	0	1	NA	3,890	3,890	NA	3,890	3,890	1,000	3,900	1,580	NA	1,580	1,150	NA	1,150	1,374	NA	NA	NA	NA	4,900	NA	4,900	1,256	4,900	NA	4,900	1,256	NA	NA	NA	NA	NA	NA	0,000	Absent_Adaptation	0,000	0,000	0,000	0,000	0,000	0,000	1	0	0	0	0	1	0	0	0	0	0
